"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"SCNN1A",5479.86198238683,-2.94318294518404,0.258503602169031,-11.3854620225352,4.9405689302056e-30,3.24077795302772e-29,"down"
"LINC02343",29.5206833916059,-4.96513119714572,0.43638593540728,-11.377844229814,5.39160392996549e-30,3.53235897136736e-29,"down"
"ANGPTL1",396.780811516048,-2.58498711215255,0.227248398037663,-11.3751609889198,5.56001696524788e-30,3.64196235186869e-29,"down"
"PPIAP45",11.1333472397566,3.54689418517918,0.311859207632634,11.3733829188631,5.67448271456713e-30,3.71469509802382e-29,"up"
"POU2F3",45.2533534522514,-2.2153071419837,0.194882193736645,-11.3674168968837,6.07591345762664e-30,3.97108706461569e-29,"down"
"AC011322.1",7.42289725593258,2.76162874196305,0.242955362945993,11.3668153214504,6.1179229544717e-30,3.9969364414574e-29,"up"
"CPB1",35.417637662245,3.12641598776454,0.275084660082982,11.3652865514981,6.22598228512127e-30,4.06671605599774e-29,"up"
"TRBJ2-3",3.86835423887933,3.2359797399229,0.284809875858267,11.3618944222751,6.47256224069918e-30,4.22438317371792e-29,"up"
"CA10",146.986279623899,-4.84522031824736,0.426473402807277,-11.3611312835772,6.5293580138793e-30,4.26059613956649e-29,"down"
"CYP4F60P",12.2343697955042,3.3578432965974,0.295572898726894,11.3604573053229,6.57992924847573e-30,4.29101143307317e-29,"up"
"MIR6503",3.20842594836176,3.48242249398152,0.306578658114983,11.3589853755424,6.69172939213265e-30,4.36304514257602e-29,"up"
"LINC02555",36.854669257215,2.51492500474511,0.221440310283317,11.357123739248,6.835833222843e-30,4.45521455977151e-29,"up"
"COL5A1",7216.14759597012,2.06698336907502,0.182029408036249,11.3552166728104,6.98664704630987e-30,4.55168153964905e-29,"up"
"TRBJ1-3",4.43923611508088,3.4686489281709,0.305525852228407,11.3530455863938,7.16236275559323e-30,4.66241992033601e-29,"up"
"FOXJ1",83.4057382010441,-3.19155597220749,0.281235994257918,-11.3483196936753,7.56015850427146e-30,4.91841490525037e-29,"down"
"AC092296.1",8.20431999791793,-2.00817066198748,0.177059417103056,-11.3417896367446,8.14613010002803e-30,5.29221709476042e-29,"down"
"AL450322.1",2.28953749150234,3.52409490162798,0.310735759374678,11.3411308332193,8.20769387843508e-30,5.33008230711239e-29,"up"
"AC093520.1",4.80942836876021,3.70654568060423,0.326853076291019,11.3400972775426,8.30520910260816e-30,5.39233159010763e-29,"up"
"DGAT2L7P",4.27588252255042,3.61060108776899,0.318523368815874,11.3354354538933,8.75953308464451e-30,5.68504014870649e-29,"up"
"AC009133.3",10.323707138617,2.27986317287331,0.201193183895327,11.3317117843288,9.14007609333461e-30,5.92964944558401e-29,"up"
"LINC01205",4.3099300700545,-3.25059510586131,0.286902471065454,-11.3299655237884,9.3241434921305e-30,6.04544437147328e-29,"down"
"SETP1",3.63766177078022,2.92137204646989,0.257912570099718,11.3269859058842,9.64674653625879e-30,6.24837782720138e-29,"up"
"AC006064.1",5.96744862375619,2.52691408488062,0.223117336953343,11.3254941072062,9.81240023470038e-30,6.35061356221132e-29,"up"
"OTOG",21.6928339238515,2.21577807316791,0.195695861656879,11.3225596821915,1.01465288711929e-29,6.56163730005193e-29,"up"
"HOXA13",96.3106462932125,2.81123893470934,0.2483187126845,11.3210917708048,1.03178850882447e-29,6.67112423098144e-29,"up"
"SEC14L3",4.86875395503795,4.02392771737647,0.355441577467768,11.3209257792622,1.03374418931144e-29,6.68243981911423e-29,"up"
"TRBJ1-2",2.68737822645212,3.63107364984498,0.320810570510898,11.3184351876636,1.06353340241383e-29,6.87227338085298e-29,"up"
"AC097713.1",2.74429539547247,3.99519309056801,0.352982919133732,11.3183751224358,1.06426224650151e-29,6.87561632979285e-29,"up"
"TRBV11-2",16.253272615458,2.53758026922116,0.224299280410035,11.3133678564741,1.12679717990522e-29,7.27383826877257e-29,"up"
"LINC00645",280.696982115935,-4.18876879578709,0.370270455073105,-11.3127275978854,1.13505178249979e-29,7.32566972350319e-29,"down"
"IGFL2-AS1",18.3053866244874,4.31951372070459,0.381860911185012,11.3117462253469,1.14782085874131e-29,7.40661141262829e-29,"up"
"LINC01474",19.1248023484282,2.0101364410923,0.177729892540199,11.3100638973134,1.1700428685032e-29,7.54850637272684e-29,"up"
"BX323043.1",191.672865866132,2.9138896081778,0.257667090916979,11.3087379447951,1.18785789215929e-29,7.66191909051716e-29,"up"
"LINC00626",62.6200803912288,3.02622538134341,0.267636298294139,11.3072307479664,1.20843511721472e-29,7.79155438824538e-29,"up"
"AL035446.1",10.8168865626569,2.74793986899523,0.243118482540028,11.3028834347993,1.26979009269123e-29,8.17579840033654e-29,"up"
"TPBGL",88.6505361676615,2.39968256017724,0.212319295182501,11.3022349575651,1.27920343419906e-29,8.23477711730242e-29,"up"
"AC044781.1",3.84019572597408,3.63245294280003,0.321458220871395,11.2999223754594,1.31334036326059e-29,8.44783970503334e-29,"up"
"H2BC13",7.03674602195164,2.81156777891048,0.248869684985484,11.297349370111,1.352384768788e-29,8.69382567698817e-29,"up"
"ANGPTL8",66.7475076977794,3.32075509419359,0.294037222621921,11.2936554922622,1.41045990010101e-29,9.05641732024168e-29,"up"
"AC005387.1",8.43194625193703,2.39570343785467,0.212128730669417,11.2936301947149,1.41086604072248e-29,9.05723620020679e-29,"up"
"AC092119.2",50.4187978253381,2.05835164125031,0.182291750516382,11.291523809605,1.44509340055855e-29,9.27513156145273e-29,"up"
"LINC02154",12.9426973559432,3.40575560438846,0.301679008571791,11.2893357098725,1.48152122752664e-29,9.50518523498395e-29,"up"
"CPT1B",27.012822123909,2.25269804899033,0.199606352256295,11.2857032029615,1.54401838787984e-29,9.89834229374598e-29,"up"
"AC012236.1",29.5364707570182,2.49230343533988,0.220838479066747,11.2856393771242,1.54513957823246e-29,9.90357700093832e-29,"up"
"AC104806.2",12.8736151466183,2.22014753341539,0.19680461507169,11.2809729213243,1.62933933007788e-29,1.04329707074063e-28,"up"
"LINC00544",3.72426026388182,3.47135083017823,0.307735196368437,11.2803178549071,1.64151792342864e-29,1.05068135799846e-28,"up"
"TACR3",9.26526834367964,-4.04025296102975,0.358170424715524,-11.2802528691159,1.64273101341537e-29,1.05125083691182e-28,"down"
"AL096701.1",9.12273253461732,2.49673333917146,0.221337157992321,11.2802267898375,1.64321808549121e-29,1.05135557451749e-28,"up"
"TRAV24",11.4425985758185,3.30869616162146,0.293355884665101,11.2787788981929,1.6704858066092e-29,1.06859156015464e-28,"up"
"BX640515.1",2.78472853206031,4.09473027780561,0.363105973776113,11.2769565182929,1.70544519541748e-29,1.09052552828141e-28,"up"
"AL354751.1",13.3083700927744,3.65316537359612,0.323967202949732,11.276343223431,1.71737276774235e-29,1.09750484188197e-28,"up"
"AC016769.1",7.30024698968055,3.89577546716851,0.345546879943566,11.2742313511983,1.7590820185478e-29,1.12371777050443e-28,"up"
"CELF2-AS1",15.7478364774234,2.28170868886175,0.202512790666664,11.266985563482,1.90997408885531e-29,1.21867218164077e-28,"up"
"AC099482.1",1.51376667866605,-3.25284809930808,0.288714333752588,-11.2666664554853,1.91690691143291e-29,1.22285570611798e-28,"down"
"TRAV16",11.2099048779997,2.44512088838571,0.217040520945472,11.26573451692,1.93729714052441e-29,1.235620811091e-28,"up"
"AL356094.2",17.8616651230218,2.15496227246044,0.191302938211801,11.2646585180755,1.96110713710474e-29,1.25056163044602e-28,"up"
"CHAT",19.8910045683706,6.06613302849052,0.53874855967905,11.2596737745421,2.07525508806293e-29,1.32179599643099e-28,"up"
"H2BP2",6.36157835511789,2.53100272983791,0.224816967317225,11.2580592116367,2.11362282500768e-29,1.34570631449617e-28,"up"
"ZPBP",2.61429749333504,-3.02613173037437,0.269046372799278,-11.247621363147,2.37921920070413e-29,1.51274422315989e-28,"down"
"C1orf147",7.78007427611283,2.377171218076,0.211359210863458,11.2470670587983,2.39421485842065e-29,1.52196970732102e-28,"up"
"ALOX12B",41.6556743050333,2.02658340397591,0.18029411784092,11.2404299610265,2.58122092321123e-29,1.63860400298133e-28,"up"
"AC007750.1",6.86718518589826,2.77584049025896,0.246951410104176,11.2404318286256,2.58116631486536e-29,1.63860400298133e-28,"up"
"Z94721.2",7.80731154888089,2.1985854856972,0.195659183660273,11.236812116699,2.68918749000276e-29,1.70514523332358e-28,"up"
"FNDC11",24.7491010018356,-2.02697544857717,0.180403088737586,-11.2358134373498,2.71977212058495e-29,1.72420186950266e-28,"down"
"WNT7A",23.760175338919,-3.09537216300546,0.275672724153133,-11.2284310046068,2.95682399070148e-29,1.8719258249993e-28,"down"
"LINC02457",4.10582886033124,3.34575245253763,0.297976497979885,11.2282427480689,2.96312968033038e-29,1.87555262417953e-28,"up"
"OR56B1",2.77538301468752,3.66774800503178,0.326749870843696,11.2249409481367,3.07591865956969e-29,1.94542878801461e-28,"up"
"RETN",14.3088754935387,2.68092331547313,0.238906343961489,11.2216497520271,3.19258342196117e-29,2.01764569332301e-28,"up"
"KDM2B-DT",6.31113042443533,2.02726934389196,0.180706046917081,11.2186026891629,3.30450367453794e-29,2.08634899894259e-28,"up"
"OBP2A",4.27207311092093,3.93994400726005,0.351329309396662,11.214390322362,3.46566346529052e-29,2.18640119528682e-28,"up"
"AP001636.2",3.783301427139,2.89619513396446,0.258276393934285,11.2135495228471,3.49875300693413e-29,2.20642020373272e-28,"up"
"PAPPA2",928.321530278969,-3.44994560643183,0.307757943964383,-11.2099319419391,3.64473521650397e-29,2.2975896287246e-28,"down"
"LINC00896",11.2873660963529,3.26500120461427,0.291266920925865,11.2096533112502,3.65622643703871e-29,2.30438668556982e-28,"up"
"PTPRVP",22.5517010967179,2.33607068057498,0.208474174783746,11.2055638689935,3.82907685967103e-29,2.41192520114407e-28,"up"
"MESTIT1",6.1489361314069,-2.61976087811676,0.23381362736222,-11.2044832787196,3.87608934447198e-29,2.44106525570398e-28,"down"
"SNHG25",16.6424597712922,2.30827630066829,0.206018395535138,11.204224237707,3.88744409542817e-29,2.44774201236247e-28,"up"
"AC009159.4",7.42918131518008,2.68493147607674,0.239675540405123,11.2023591207447,3.97017936045517e-29,2.49741797269809e-28,"up"
"AC079768.2",7.97601026988246,3.02478260097907,0.27010538469231,11.1985275836864,4.14566423751963e-29,2.60629276150697e-28,"up"
"Z97200.1",12.0538248381693,3.04704313594167,0.272186728376843,11.1946793075195,4.32966023821284e-29,2.72144092583259e-28,"up"
"OR9Q1",6.79231938230681,3.12343147837476,0.279035803289946,11.1936584536759,4.37981495968578e-29,2.75137013573768e-28,"up"
"AC025766.1",11.1043677093333,2.04512267374542,0.182705489335229,11.1935480493036,4.38527356865492e-29,2.75426697147223e-28,"up"
"AL138889.3",3.47569047025044,3.62507633432018,0.324015177020181,11.1879831298594,4.66933823524219e-29,2.92702500365384e-28,"up"
"OBP2B",2.74126853040817,3.42458000879607,0.306132087307186,11.1866091494019,4.74223910886999e-29,2.97157770220228e-28,"up"
"NUDCP1",7.6442679097157,2.75170396003306,0.246002524515289,11.185673665158,4.79251924558109e-29,3.0019269393949e-28,"up"
"PKD1L2",148.342351755478,2.58939110347154,0.231512169672811,11.1846867796671,4.84613547516963e-29,3.03492618305316e-28,"up"
"AC016590.4",118.321533017193,-2.01018311104618,0.179742051991647,-11.18371070527,4.89974967984565e-29,3.06732066901795e-28,"down"
"AC097713.2",3.17163430382452,3.65856790067786,0.327207173941671,11.1811970886985,5.04054314113478e-29,3.15363774009143e-28,"up"
"RPL18P10",5.55581438409792,2.58434032432205,0.231155197429711,11.1801090914596,5.10272226478539e-29,3.19192607477214e-28,"up"
"KIF5A",54.3674158076592,-2.08140724027283,0.186189340239483,-11.1789817698245,5.16795161186684e-29,3.23148565012847e-28,"down"
"ALX1",30.3237668999053,-3.07138128866854,0.274755641456284,-11.1785922661654,5.19068092710541e-29,3.24507396652442e-28,"down"
"AP000445.1",85.4658826372241,2.05243138903273,0.183717052914275,11.1716977628115,5.60982433604019e-29,3.50374215831567e-28,"up"
"TRBV7-6",14.9376136513337,3.00147919298013,0.268783971451386,11.1668831172211,5.9222710191888e-29,3.69462883444269e-28,"up"
"AL157871.2",13.4229986831489,2.29791781626903,0.205813032837957,11.1650743618275,6.04406020669739e-29,3.7691608144931e-28,"up"
"AC119751.6",3.16504310180641,3.90486114116857,0.349771632841737,11.1640303973291,6.11548124817093e-29,3.81150651642616e-28,"up"
"AC078845.1",24.6443049850906,2.42671959998865,0.217370742490578,11.1639660985831,6.11990740986882e-29,3.81353402314405e-28,"up"
"HMGB3P32",6.29373665757524,2.61388503526289,0.234170143287381,11.1623326465452,6.23342226606606e-29,3.88203686681114e-28,"up"
"FGF20",11.8044125791138,2.16328755762321,0.193806231540874,11.1621155853648,6.24866307992396e-29,3.8907831462411e-28,"up"
"SEMA3B-AS1",31.3900519504133,-2.69401823400675,0.241360200625673,-11.161816351756,6.26973421194587e-29,3.90315567782743e-28,"down"
"TM4SF19",9.85440497084673,2.87966887742747,0.2580535785661,11.1591898606043,6.45773494454135e-29,4.01711644301751e-28,"up"
"AL356417.3",12.6752454101067,2.53753148073151,0.227423394488949,11.1577416493747,6.56377716224882e-29,4.08073879838491e-28,"up"
"AC107373.3",2.79773968409494,3.74937557185835,0.336069781644199,11.1565388399837,6.65316231106585e-29,4.13393833276834e-28,"up"
"LHX2",9.83015838175212,3.63891466893618,0.326172551721304,11.1564098503464,6.66281941026923e-29,4.1391476439603e-28,"up"
"LINC01611",4.98358271224348,4.6408398353699,0.416146628075223,11.1519342517201,7.00664770501475e-29,4.34941971056568e-28,"up"
"UTS2",18.0180242633428,2.76145074466289,0.247639330308992,11.1510992265134,7.0727182985683e-29,4.38791983145338e-28,"up"
"LINC01886",140.574062299846,2.43209277561541,0.218104886718747,11.151023767531,7.07871928624125e-29,4.39080490891846e-28,"up"
"DPEP3",10.7731799594561,2.2411195345955,0.201087125154658,11.1450175284561,7.57293803481069e-29,4.69288300750402e-28,"up"
"ADGRF1",1310.65625695273,-4.14902235385449,0.372285101525209,-11.1447445435136,7.59619608768873e-29,4.70639867761907e-28,"down"
"TRAV14DV4",15.473224750982,2.50319033981866,0.2246491640276,11.1426648332024,7.7757274769936e-29,4.81487856284923e-28,"up"
"AC055720.1",3.08342747397819,3.50916823372072,0.315196623602208,11.1332672083107,8.64091179065898e-29,5.3455261922461e-28,"up"
"C8orf17",3.29864886290234,3.6246893748597,0.325576120960269,11.1331548645794,8.6518120909693e-29,5.3512511275746e-28,"up"
"AL731556.1",14.6419462413212,2.34397133577815,0.210571820164337,11.1314578273049,8.81813859631019e-29,5.45205149538699e-28,"up"
"MAP7D2",2056.80001645202,2.74482795526949,0.246628060667761,11.1294227746741,9.02178162135867e-29,5.57689862576058e-28,"up"
"PERM1",241.322845075451,3.05780010041971,0.274789902872064,11.1277745960096,9.19012515548278e-29,5.67664409423503e-28,"up"
"AL162419.1",2.40630035119579,-2.02513981991071,0.182001236933771,-11.1270662443226,9.26342963601119e-29,5.7186637682698e-28,"down"
"GABRA2",273.593013769393,-4.91828479629227,0.44211654630873,-11.1244078905335,9.5437426554815e-29,5.88947475298117e-28,"down"
"TRBV12-4",16.8464712348072,2.52635354062998,0.227169921700034,11.1209860958877,9.91697725436162e-29,6.11283681384228e-28,"up"
"AL596087.2",4.46810873601629,4.10127854105279,0.368861731390405,11.1187423146154,1.01695437623694e-28,6.26614287662751e-28,"up"
"KCNK3",5009.6610310351,2.24115332771845,0.201565757638065,11.1187205306107,1.0172026850041e-28,6.26648514057196e-28,"up"
"HNRNPA1P17",3.25041874626138,3.66209129518843,0.32937151681408,11.118421321342,1.02061936710888e-28,6.28515154486506e-28,"up"
"AL159996.1",7.24750533544976,-3.83375803097219,0.344829144766614,-11.1178480391121,1.02719753592254e-28,6.32446301047461e-28,"down"
"SLC2A7",6.74389914306804,2.30403529760681,0.207267466010346,11.1162419358753,1.04585172424197e-28,6.43687877761876e-28,"up"
"AC096669.1",5.02812488713007,3.90488478211278,0.351289324485016,11.1158652140576,1.05027561772607e-28,6.46165973820149e-28,"up"
"B4GALNT4",174.380800413435,3.19812646433527,0.287711218366321,11.1157516988557,1.05161227775016e-28,6.46865913668497e-28,"up"
"SMIM23",4.72522015919367,3.73618358602658,0.33614072587769,11.1149387693833,1.06123410188635e-28,6.52660980291779e-28,"up"
"LINC01991",1.78066928246085,-5.22671970193554,0.470289155356083,-11.1138427123162,1.07434542045554e-28,6.60349693204562e-28,"down"
"RPL30P7",13.0222043125626,3.43833352923891,0.309514073850424,11.1088115847699,1.13662097883049e-28,6.98363473838604e-28,"up"
"TMPRSS6",49.2968883223561,2.46766432442944,0.222174477827353,11.1068757697138,1.16152534749995e-28,7.13530376452681e-28,"up"
"MAPK15",539.462677562459,2.02884742910828,0.18274617194374,11.1019968710091,1.22672010626396e-28,7.52868490363134e-28,"up"
"GP9",7.45705906635776,2.54270860509927,0.229062055961048,11.1005229322296,1.24712051371723e-28,7.64522737703815e-28,"up"
"LINC01649",1.97179271188058,-2.38229159048622,0.214645391607812,-11.0987315993209,1.27236745105529e-28,7.79705814634429e-28,"down"
"LINC02061",27.8636228942271,-3.3331937000889,0.300332669008959,-11.0983387557797,1.27797159678418e-28,7.82992435730437e-28,"down"
"AC067945.2",4.60105652089081,2.58480492621349,0.232980210020695,11.0945256937655,1.33365564526996e-28,8.16493622826388e-28,"up"
"SIM1",1191.04123495867,-3.14761048241129,0.283750927911812,-11.0928641029486,1.35866744022307e-28,8.31336717752903e-28,"down"
"ROCR",3.0356016109464,3.47325415840881,0.31312525518978,11.0922198093019,1.36849066202359e-28,8.37032228254465e-28,"up"
"UTS2R",8.18008468528626,-4.02255650217981,0.362720845646929,-11.0899512681864,1.40364208655121e-28,8.57886831955126e-28,"down"
"GJA8",3.25761713393696,-3.18316883546381,0.287066010551763,-11.0886302051069,1.42452335217684e-28,8.70321925501162e-28,"down"
"AC010323.2",4.33451865380145,2.98797328344469,0.269474070429419,11.0881662145943,1.43193026508662e-28,8.74682844564093e-28,"up"
"LINC01589",10.06605676383,-2.58943775373943,0.233583229788979,-11.0857177378648,1.47165391006701e-28,8.98441257509265e-28,"down"
"IL9RP3",6.18011688471669,2.37736550094225,0.214461740453194,11.0852662853452,1.47909666184764e-28,9.02815497183721e-28,"up"
"REELD1",39.3753346965008,2.13756833368901,0.192830406004936,11.0852244621333,1.47978805612893e-28,9.03067954133574e-28,"up"
