"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"AP002518.1",3.20262014276723,-2.56720436268889,14.8322361899516,1.19410366954427e-42,1.34692080722848e-41,86.0578667901182,"up"
"AKR7A2P1",2.73500712944613,-2.45668306137271,14.8281288806171,1.24883827990342e-42,1.4074759126007e-41,85.9975969148057,"up"
"AC135048.4",2.88444967555846,-1.15211825413599,14.8315261898054,1.20339121172995e-42,1.35682612148459e-41,85.9874000465851,"up"
"PALM3",-2.37039799345578,3.16096302567538,-14.889945787961,6.35773235492942e-43,7.2785448292215e-42,85.9794514468547,"down"
"ITGAL",2.78036071827354,4.86500599138796,14.8589323466115,8.92219081295507e-43,1.01408130596418e-41,85.8976789053928,"up"
"DOCK3",-2.17382656355982,-0.427252250146065,-14.8450215543348,1.03857440040912e-42,1.17395686440848e-41,85.8899809900466,"down"
"LINC01587",4.48976476159765,0.131245455909544,14.8207249476631,1.35389991445742e-42,1.52396156618104e-41,85.8720192136482,"up"
"IL1RL1",-2.88755856976003,2.33077239222735,-14.8751608068647,7.47273092247833e-43,8.52953859061256e-42,85.8603695126264,"down"
"AC016866.1",-2.39463278780259,-4.32243259466262,-14.8188559226868,1.38178625704354e-42,1.55469799092956e-41,85.8106056954328,"down"
"HLX",2.51834043186841,2.81148834610665,14.823702664463,1.31062633202697e-42,1.47649215186164e-41,85.6871580022727,"up"
"TNFRSF18",2.7967779607718,-0.0605860988580737,14.8052345794105,1.60307975895125e-42,1.79840060656908e-41,85.6483205301304,"up"
"NCF1B",2.25691261789003,0.197424866980528,14.8065255703278,1.5806722240742e-42,1.77474805996136e-41,85.6281435541769,"up"
"CHST6",-2.79057938916706,-2.10890758802593,-14.8123469943821,1.48344772486088e-42,1.66768135844738e-41,85.6240683323392,"down"
"HSPA7",3.87262477494414,2.08427461287062,14.8066142596736,1.57914437173195e-42,1.77377540405853e-41,85.5974891573968,"up"
"NCF1",2.4156853496953,1.61967767736121,14.8037303316721,1.62958860786646e-42,1.82584746151758e-41,85.5375459646066,"up"
"LINC01589",-2.73978778738813,-3.73885078343962,-14.7963555355548,1.76601344571188e-42,1.9745768351304e-41,85.5303289898749,"down"
"AC016383.2",-2.67596431295896,-4.70953096001556,-14.7914436456474,1.86313774605808e-42,2.08143538530455e-41,85.5190217783288,"down"
"S1PR5",2.39244415319072,1.69486494261578,14.801850430868,1.66333275570491e-42,1.86209928375617e-41,85.5125491299882,"up"
"TRDC",2.42669864829339,0.21911617852676,14.7775513703789,2.16763615290732e-42,2.41557192567544e-41,85.3197347489643,"up"
"IRF6",-2.49818342126455,4.26896628508954,-14.83588129417,1.14753556218474e-42,1.29493785746201e-41,85.3019018779758,"down"
"VN1R85P",-2.87313036651973,-4.30998911685012,-14.7730546547966,2.27645883152275e-42,2.53263129422357e-41,85.2977453479449,"down"
"LINC01783",-2.99800951063893,-3.46613258180995,-14.7760391215426,2.2036417041616e-42,2.45365620315535e-41,85.2900863130486,"down"
"PSTPIP1",2.77993432894161,2.45527266494386,14.7828049983137,2.04704951694641e-42,2.28499132591037e-41,85.2795021380096,"up"
"MAP4K1",2.45637022636479,2.48577590741861,14.7812916628605,2.08108229087477e-42,2.32201324939386e-41,85.2453375850059,"up"
"ERICH4",-2.88170201827226,-1.51975917772043,-14.7785938050911,2.14315869056553e-42,2.39028164773057e-41,85.2057230079967,"down"
"TRPC5",-2.23388368087365,-4.3650577772635,-14.7623214199974,2.55873560115534e-42,2.84077925209843e-41,85.2033469848791,"down"
"AC090206.1",-2.13401559337956,-4.30740331120657,-14.76206567626,2.56587095781409e-42,2.84752202487216e-41,85.2016838645567,"down"
"LINC00488",-3.54519738427609,-3.21022804289311,-14.7658370005095,2.46263150274033e-42,2.73634794245643e-41,85.150614650822,"down"
"LINC01819",-2.6647751821941,-3.3063505486744,-14.7625736101699,2.55171876613652e-42,2.83416253345702e-41,85.1478318518455,"down"
"PLG",-5.13339101765664,0.8476541840324,-14.8000665020992,1.69599826252434e-42,1.89787585203684e-41,85.0592180417903,"down"
"LTB4R",2.40203251443539,3.30572363857575,14.770059837914,2.35194015301305e-42,2.61552133482314e-41,85.0578989405461,"up"
"KIT",-2.18975339552314,4.06352248924912,-14.8075337464259,1.56339087928253e-42,1.75681627222645e-41,85.0176362502004,"down"
"MKI67",2.9308287975389,3.97535583326385,14.7591333279164,2.64911646562395e-42,2.93868889848197e-41,84.9171917714457,"up"
"E2F8",2.75939460180122,0.337242074398248,14.7378156522159,3.34093606251865e-42,3.69086022695715e-41,84.8958982430202,"up"
"CD72",2.5550545484898,2.33758799726101,14.7395379734703,3.27890902458646e-42,3.62382971010767e-41,84.8079057690835,"up"
"TMIGD2",2.39274312581256,-1.33506531515558,14.7230538294484,3.92289690215447e-42,4.3230872067639e-41,84.8028777782327,"up"
"LINC02521",2.33959845355608,-1.60471949450974,14.7213337225356,3.9969713353658e-42,4.40110042890464e-41,84.794661289161,"up"
"ABLIM3",2.72969040856494,6.49693173849508,14.7734238366422,2.26732281563734e-42,2.52351429360185e-41,84.7544843287443,"up"
"RHOH",2.69564558557414,2.32519109253629,14.7338785337995,3.48715537406155e-42,3.84763826705096e-41,84.7532477238542,"up"
"NCF1C",2.30772965231207,0.855350768904092,14.7279683738937,3.71871482506425e-42,4.10144721882447e-41,84.7490852421649,"up"
"LINC00943",3.45701796852627,-1.42254089704,14.7137638453446,4.33988957964426e-42,4.77085360432234e-41,84.7426449705144,"up"
"GJC1",2.67625920102999,4.93615464553887,14.7449476486764,3.09145690838765e-42,3.42088908905034e-41,84.6443585636472,"up"
"PCSK9",-3.03847180831835,-3.73908361798426,-14.7104581990982,4.49869395434284e-42,4.94340091409181e-41,84.5911576679491,"down"
"TAGAP",2.20363310804474,2.94119931584512,14.7250411793411,3.83901677427472e-42,4.23238971019136e-41,84.5869785217881,"up"
"AC006064.3",2.2346337117821,-1.45162680957145,14.6926395639244,5.45996748024279e-42,5.98498152413204e-41,84.4739307571706,"up"
"FRRS1L",-2.62587730380388,-3.67502060587246,-14.6977315656268,5.16607519481713e-42,5.6674635075056e-41,84.4612788718167,"down"
"DDIT4",2.1848229399482,6.6068432645924,14.74066242545,3.23903434839739e-42,3.58123665770024e-41,84.3464960002968,"up"
"NKAIN3",-2.93933178602802,-2.84358175361987,-14.6874961055194,5.77375430142556e-42,6.31345433645278e-41,84.3018258912562,"down"
"PTPRT",-2.86654852442687,-2.44915025058027,-14.6879617510132,5.74462148519707e-42,6.28416121016336e-41,84.2912285618505,"down"
"HUNK",-2.02774055245242,3.4744581701267,-14.7342932236612,3.4714584407367e-42,3.83189558308079e-41,84.2753048452705,"down"
"AL683807.1",3.3813865307084,-2.2617382370857,14.661667119049,7.64305360416692e-42,8.33030704207006e-41,84.2089444070437,"up"
"SOX11",4.76531039912837,1.09319153873046,14.6583308568332,7.92489176981181e-42,8.62696703744191e-41,84.078296717344,"up"
"DDX12P",2.51217856341052,0.487262129004731,14.6585950085207,7.90220414930827e-42,8.60576351142377e-41,84.022168345098,"up"
"OR2A4",5.14817335677888,-1.16107614334851,14.6430609970637,9.35300087516069e-42,1.0144525059256e-40,84.0158175741796,"up"
"AC008105.3",3.5609617730572,0.399886116753735,14.652961806291,8.40036996566558e-42,9.12974136681903e-41,84.005813822745,"up"
"OR7E102P",-2.39073072662856,-4.33135360702465,-14.6482671256018,8.83937491353496e-42,9.60297083394243e-41,83.9655685679375,"down"
"KCNE1",-2.17823639970578,-1.7572102022476,-14.6462323392402,9.03668669227218e-42,9.81335129984616e-41,83.8273844373305,"down"
"ADH1A",-2.33016742982505,-4.61144525295679,-14.6299066260162,1.07872706323459e-41,1.1662431459454e-40,83.7816987787706,"down"
"ICOS",3.47388568577464,-0.0921684486298804,14.6280041633878,1.10121097746535e-41,1.18959181014509e-40,83.7582444259578,"up"
"PDZRN4",-2.97151549644588,-1.32372027202181,-14.6451847624066,9.13997568999744e-42,9.91748394173256e-41,83.7466476147816,"down"
"LIX1",-3.87812865214681,0.394171956445672,-14.6571906471474,8.02357036174908e-42,8.73084287902664e-41,83.641429978589,"down"
"CLEC12A",2.87943147777608,1.4643117947206,14.6183019402699,1.2233512590356e-41,1.31993939465845e-40,83.5549504111745,"up"
"LINC00845",-2.55888497068355,-4.43440295910255,-14.6084388227717,1.36136579735754e-41,1.46707957229704e-40,83.532006545836,"down"
"MYMX",-2.40254747059048,-3.48419582969655,-14.6044916474852,1.42085340337108e-41,1.52934249101507e-40,83.4530085323039,"down"
"TP73",2.55227208185087,-0.237680339889207,14.6004668368799,1.48418016514759e-41,1.59558294257968e-40,83.4328632359983,"up"
"IL10RA",2.4307917195244,5.395105039411,14.6407711101599,9.58823830078911e-42,1.03870644574043e-40,83.4306547478418,"up"
"AP003555.1",2.84036928507639,-2.70021628297039,14.5849433300858,1.75591791729892e-41,1.88318684794474e-40,83.3828600657964,"up"
"EWSAT1",-2.45807186202442,-1.29235189312506,-14.6054943714798,1.40550023219742e-41,1.5134245873766e-40,83.3478015819962,"down"
"ZNF676",-3.26594300711921,-1.57369567856801,-14.6022436376681,1.45588410343585e-41,1.56579079748584e-40,83.2867870760929,"down"
"PLK1",2.26599140385384,1.72301290298075,14.5924851862489,1.61820778765969e-41,1.73758058481103e-40,83.2415377975057,"up"
"GZMB",2.6630870080353,2.0960288735007,14.5829969573171,1.79331571533154e-41,1.92175783211308e-40,83.1353163659464,"up"
"PLIN5",-2.33012576615915,0.519643267613256,-14.5939068476741,1.59348192924389e-41,1.71171624546824e-40,83.0708549657091,"down"
"IGF2BP2",-2.51641033636076,1.66734998166134,-14.6078845676327,1.36956662896542e-41,1.47532424491044e-40,83.067530440596,"down"
"LINC00944",3.52049988061448,-0.892347649116387,14.5571408727415,2.37239470704506e-41,2.53521908669956e-40,83.034851345296,"up"
"AC040174.2",-2.6842854851134,-4.22029340810209,-14.5480950449159,2.6162588278536e-41,2.7891503655034e-40,82.8705946498066,"down"
"NTRK2",-2.7749720068227,4.73342727624428,-14.6113110616319,1.31964558777297e-41,1.42269149575267e-40,82.8346488903626,"down"
"GNRH1",2.41668220329936,0.524663087184547,14.5487235521431,2.59853533924796e-41,2.77135757819874e-40,82.8330313725818,"up"
"AL031275.1",-2.31709116286264,-3.6993640814001,-14.5414159625986,2.81221450036047e-41,2.99448352595968e-40,82.7864231996715,"down"
"PATL2",2.41184199219433,1.12076371147119,14.5445090103912,2.71971284940575e-41,2.89713710442062e-40,82.7601441374261,"up"
"PROC",-2.67559522166554,0.704536702783834,-14.5705084959509,2.05290263208853e-41,2.19730241004222e-40,82.7593111016834,"down"
"ARHGAP30",2.14447033145424,4.98714769091417,14.5756719386011,1.94131713798471e-41,2.07952837010172e-40,82.751699871413,"up"
"PRR33",3.14880309607959,0.00632788103036413,14.5350270854159,3.01333146407765e-41,3.20354651922482e-40,82.7385549332381,"up"
"NOC2LP1",-2.29165148557477,-2.5867464948729,-14.5390024617137,2.88656654660278e-41,3.07121516855214e-40,82.7119503747068,"down"
"MCIDAS",-2.72486292645342,-4.67136137316387,-14.5251481758231,3.35289769182732e-41,3.55890312404094e-40,82.6449090339907,"down"
"AL031846.1",2.88271161565851,-2.67436248589845,14.5136110909648,3.79803213551472e-41,4.01707446222567e-40,82.6165467309361,"up"
"AL162724.2",2.62292660544958,-1.44630474224546,14.5152032571174,3.73326248469366e-41,3.95324777802553e-40,82.5752215185933,"up"
"PI16",-3.45765062263508,-1.53547806225687,-14.5375491963854,2.93227891552954e-41,3.11861413261317e-40,82.5698952247505,"down"
"STK33",-3.21697635567775,0.932613971170724,-14.5589825143113,2.32559514847867e-41,2.48619844980104e-40,82.5684057693768,"down"
"BTBD16",3.49912080687715,0.963888826391093,14.5220610981104,3.46663848986044e-41,3.67526734638744e-40,82.5654845291918,"up"
"RELN",-2.85726570120331,1.14222141380283,-14.554555845231,2.43967323919591e-41,2.60607644977373e-40,82.5284054503423,"down"
"GPX2",-2.30227533648458,-1.0048242976068,-14.5283835325008,3.23768495916409e-41,3.43933475139095e-40,82.5034205036286,"down"
"MLC1",2.30262021111558,-0.343487046028634,14.513085072825,3.81967591711345e-41,4.03837344990717e-40,82.4871137441953,"up"
"PRR18",-2.80310066550763,-4.1659231891577,-14.5092148344589,3.98274898550626e-41,4.20746516152064e-40,82.4464666170997,"down"
"PTCRA",2.6438682514022,-2.45293929272782,14.4982884160135,4.4815639618883e-41,4.72325837052473e-40,82.4370557480208,"up"
"CDK18",2.25117514819411,7.99965380977067,14.5679731181037,2.11001215717464e-41,2.25752777167464e-40,82.3824510396142,"up"
"LINC01968",-2.66823197738045,-4.02459393563798,-14.5015812271586,4.32501588294877e-41,4.56185388881284e-40,82.3634611838167,"down"
"APLN",2.61222053020874,6.27167442505138,14.5499395560929,2.5645839711553e-41,2.73623658713155e-40,82.3554516878081,"up"
"RHOBTB3",-2.07590847801931,5.16572834602425,-14.5656247430752,2.16432141737272e-41,2.31471024501785e-40,82.3392092517761,"down"
"HAPLN3",2.46880980310551,3.00195809881249,14.5139557775547,3.78391586058581e-41,4.00372344333176e-40,82.321044231292,"up"
"LINC02613",-2.31295816089836,-2.47998024751158,-14.5032511188805,4.24772102700305e-41,4.48208957796167e-40,82.3208903768891,"down"
"AC021146.12",-2.91383932740193,-4.53748895790995,-14.4902493873824,4.88789954351398e-41,5.14948379413347e-40,82.2565605000817,"down"
"TIMP1",2.11123401392155,8.27978847992607,14.5522152951702,2.50222825598031e-41,2.67183369173015e-40,82.1937075618055,"up"
"EPGN",-2.43318176354144,-3.52694297907521,-14.4831361464141,5.27795807342342e-41,5.55605072102979e-40,82.1493887393772,"down"
"FAM83E",-2.96406089469945,-3.50266708330785,-14.4799924297835,5.46008983592198e-41,5.74326907339114e-40,82.0990397586656,"down"
"FABP6",6.46169845854076,2.87256646603327,14.4760106041704,5.69979821113653e-41,5.98836166289156e-40,82.0962820229197,"up"
"FCGR1CP",2.62430230413671,-0.785410899745024,14.47039395928,6.05586448889232e-41,6.35747214863668e-40,82.0642539458923,"up"
"AC005831.1",2.05124099664291,0.431612849433736,14.4727880581414,5.90145694282742e-41,6.19780115750445e-40,82.0077406390451,"up"
"FAM163A",3.02859689158183,-0.0506352707139296,14.466558056964,6.31170074161347e-41,6.61568883049806e-40,82.002579110972,"up"
"LINC01751",3.7445030817378,-2.80385763470974,14.4472380134831,7.77358920573382e-41,8.12891863432664e-40,81.9184677279546,"up"
"IL20RA",-3.20153494850814,-2.72888955641481,-14.461261005867,6.68279362841698e-41,6.99918213926235e-40,81.8517962510507,"down"
"NBPF8",2.01510411289273,2.48228774203431,14.4662527307772,6.33252159689445e-41,6.63491868135733e-40,81.8204045047607,"up"
"CD6",2.59267605090278,3.07034440666518,14.4553995041934,7.11882934250859e-41,7.45004107460345e-40,81.693164218956,"up"
"APOBEC3G",2.28719961001417,4.59924179524713,14.4701927904525,6.06902086705609e-41,6.3687901169279e-40,81.681748496316,"up"
"AC107021.2",2.50731395170832,1.75196186517538,14.4339642510301,8.96910009714615e-41,9.36082179076227e-40,81.5463379806452,"up"
"AL445205.1",-3.1767263150073,-2.39087027006785,-14.4323054392017,9.13084471581919e-41,9.52592251052701e-40,81.5199515388053,"down"
"TAS2R2P",-2.98386613253418,-3.64174169398732,-14.424747909959,9.90534384829402e-41,1.03178740971429e-39,81.5118600039077,"down"
"PKNOX2",-2.12244097172326,0.522219981427601,-14.4386013560039,8.53194777222009e-41,8.91846330092651e-40,81.4157276429346,"down"
"PTGER3",-3.4224421968572,5.59046580927563,-14.4810903125637,5.39578262218702e-41,5.67785414702034e-40,81.3828832112299,"down"
"MIR34AHG",2.80163120340648,2.65028925815219,14.4159925995306,1.0884814593502e-40,1.1311769336472e-39,81.312727025194,"up"
"DOK2",2.12087049783848,3.11806850533347,14.4202536319698,1.03966221757334e-40,1.082120472732e-39,81.2818781438657,"up"
"ITGAM",2.18821365667829,4.36881168953117,14.4290837299281,9.45333615717961e-41,9.85853166263321e-40,81.2536416983414,"up"
"CD86",2.47605107921155,3.7925538130938,14.4182045066236,1.0628606680734e-40,1.10583702880808e-39,81.2241929947911,"up"
"LINC01014",-2.60849034620159,-4.86333580816964,-14.389094937235,1.45397168039653e-40,1.49995724104624e-39,81.1956707273628,"down"
"AL731533.2",2.05075954242853,1.01127766035302,14.3989232206188,1.30805499841874e-40,1.35411469566035e-39,81.1906815797657,"up"
"SLC5A11",-2.78114680602013,-1.15361101192576,-14.407735026395,1.18968929297606e-40,1.23396322333749e-39,81.1856870729843,"down"
"AL590764.1",2.1678127633492,-1.23516542091038,14.3879618023591,1.47180541135468e-40,1.5177710265093e-39,81.184978395853,"up"
"UBASH3A",2.88936261995596,1.03428041911106,14.3937393911652,1.38309866780326e-40,1.43014429159819e-39,81.1617186307883,"up"
"RNU6-796P",3.08338642611696,-2.46859460648486,14.3755774559513,1.68151932016964e-40,1.73203595898534e-39,81.1360344129757,"up"
"AC022905.1",2.98336997069393,-1.99677338263725,14.3597227497436,1.99402070875781e-40,2.04920211740952e-39,80.9463497270962,"up"
"APBB1IP",2.93222792974979,5.44616642339747,14.4027655380236,1.25506392740785e-40,1.30076436110009e-39,80.9141424328056,"up"
"SERTM1",-2.71444041160123,-4.27568724638506,-14.3589832282816,2.00993324736743e-40,2.06397281610171e-39,80.8434085253601,"down"
"CCND1",2.03241203376758,9.0518988107797,14.4252459000125,9.8523523547494e-41,1.02666642571139e-39,80.7954922972836,"up"
"KRTAP5-8",-3.01269608604929,-3.39458911147204,-14.3573090445209,2.04642647114623e-40,2.09983875026302e-39,80.7769668173549,"down"
"ASIC2",-3.03883230271457,-1.60173459084868,-14.3618042782813,1.94990277872814e-40,2.00540058700648e-39,80.7197243572551,"down"
"TOP2A",2.65686220496738,4.05113108382011,14.3713926985745,1.7589151004354e-40,1.81106112415031e-39,80.7127981692592,"up"
"AL031429.1",-3.22400257620478,-3.08575263935701,-14.3482559408086,2.25551288968872e-40,2.31172827210756e-39,80.6588273717483,"down"
"MYH14",-3.03287798731686,3.72154634124418,-14.4040182896749,1.238253632647e-40,1.28383822113423e-39,80.6568356604398,"down"
"EVI2A",2.21250262265294,2.79508273282057,14.3548272845571,2.10174167754323e-40,2.15577268011817e-39,80.6148767605415,"up"
"SUCNR1",-2.35338859661435,3.69995256604182,-14.3968660931073,1.33733650796965e-40,1.38335904520379e-39,80.6014718390111,"down"
"OLFML2A",2.56367464274587,6.87723004452317,14.3913444460895,1.41920382870106e-40,1.46634655318431e-39,80.5829869563034,"up"
"CRTAM",3.03034542360696,0.820667230914611,14.317623193632,3.13406156516907e-40,3.19264660658484e-39,80.3635347939711,"up"
"AL357079.2",-2.08043540188528,-3.79113936839837,-14.3133688852795,3.28047500806416e-40,3.33799225488487e-39,80.3547969305531,"down"
"AC106799.1",-2.8510200154751,-4.04931254966969,-14.3140230731925,3.25752507451506e-40,3.31589834084654e-39,80.3488674854282,"down"
"AL031429.2",-3.26840546951194,-0.533820890812354,-14.3351844296545,2.59552385983929e-40,2.65210311471079e-39,80.3273499672593,"down"
